entrez	symbol	CMPO
1155	TBCB	CMPO:0000318
1155	TBCB	CMPO:0000319
1160	CKMT2	CMPO:0000318
116085	SLC22A12	CMPO:0000157
116138	KLHDC3	CMPO:0000030
116138	KLHDC3	CMPO:0000182
116285	ACSM1	CMPO:0000182
1163	CKS1B	CMPO:0000140
116369	SLC26A8	CMPO:0000236
116369	SLC26A8	CMPO:0000237
116369	SLC26A8	CMPO:0000182
116379	NA	CMPO:0000105
1164	CKS2	CMPO:0000241
116443	GRIN3A	CMPO:0000319
116444	GRIN3B	CMPO:0000318
116449	CLNK	CMPO:0000318
116511	MAS1L	CMPO:0000182
116511	MAS1L	CMPO:0000345
116519	NA	CMPO:0000318
116519	NA	CMPO:0000319
116840	CNTROB	CMPO:0000362
116984	ARAP2	CMPO:0000318
117177	RAB3IP	CMPO:0000182
117194	MRGPRX2	CMPO:0000030
117283	IP6K3	CMPO:0000241
117283	IP6K3	CMPO:0000319
1173	AP2M1	CMPO:0000182
1173	AP2M1	CMPO:0000318
1175	AP2S1	CMPO:0000318
1175	AP2S1	CMPO:0000319
1176	AP3S1	CMPO:0000319
1176	AP3S1	CMPO:0000030
118	ADD1	CMPO:0000182
1181	CLCN2	CMPO:0000346
1182	CLCN3	CMPO:0000345
1182	CLCN3	CMPO:0000071
1183	NA	CMPO:0000319
1186	CLCN7	CMPO:0000030
1187	CLCNKA	CMPO:0000345
1188	CLCNKB	CMPO:0000213
1188	CLCNKB	CMPO:0000318
118813	ZFYVE27	CMPO:0000213
118813	ZFYVE27	CMPO:0000140
119	ADD2	CMPO:0000182
1191	CLU	CMPO:0000182
1191	CLU	CMPO:0000318
1191	CLU	CMPO:0000319
1193	CLIC2	CMPO:0000318
1193	CLIC2	CMPO:0000319
1193	CLIC2	CMPO:0000030
1195	CLK1	CMPO:0000319
1195	CLK1	CMPO:0000318
120071	GYLTL1B	CMPO:0000346
1203	CLN5	CMPO:0000305
1207	CLNS1A	CMPO:0000140
1211	CLTA	CMPO:0000318
1212	CLTB	CMPO:0000362
121256	TMEM132D	CMPO:0000105
121256	TMEM132D	CMPO:0000345
121278	TPH2	CMPO:0000345
1213	CLTC	CMPO:0000182
1215	CMA1	CMPO:0000140
122402	TDRD9	CMPO:0000246
122704	MRPL52	CMPO:0000318
122706	PSMB11	CMPO:0000345
122706	PSMB11	CMPO:0000236
122970	ACOT4	CMPO:0000156
122970	ACOT4	CMPO:0000213
122970	ACOT4	CMPO:0000157
122970	ACOT4	CMPO:0000348
123	PLIN2	CMPO:0000319
123169	LEO1	CMPO:0000318
123169	LEO1	CMPO:0000319
1233	CCR4	CMPO:0000318
1233	CCR4	CMPO:0000319
1233	CCR4	CMPO:0000077
1234	CCR5	CMPO:0000319
1234	CCR5	CMPO:0000318
1235	CCR6	CMPO:0000319
123624	AGBL1	CMPO:0000318
1237	CCR8	CMPO:0000318
123811	FOPNL	CMPO:0000318
124274	GPR139	CMPO:0000318
1244	ABCC2	CMPO:0000318
1244	ABCC2	CMPO:0000345
124790	HEXIM2	CMPO:0000307
124790	HEXIM2	CMPO:0000348
124790	HEXIM2	CMPO:0000202
124790	HEXIM2	CMPO:0000030
124912	SPACA3	CMPO:0000246
124961	ZFP3	CMPO:0000213
124961	ZFP3	CMPO:0000202
125111	GJD3	CMPO:0000318
125476	INO80C	CMPO:0000182
1258	CNGB1	CMPO:0000345
1258	CNGB1	CMPO:0000030
1258	CNGB1	CMPO:0000213
1259	CNGA1	CMPO:0000318
125981	ACER1	CMPO:0000318
1261	CNGA3	CMPO:0000030
1261	CNGA3	CMPO:0000128
126119	JOSD2	CMPO:0000318
126119	JOSD2	CMPO:0000319
1263	PLK3	CMPO:0000156
1263	PLK3	CMPO:0000202
1263	PLK3	CMPO:0000326
1263	PLK3	CMPO:0000157
1263	PLK3	CMPO:0000105
1263	PLK3	CMPO:0000213
126382	NR2C2AP	CMPO:0000140
1265	CNN2	CMPO:0000105
126626	GABPB2	CMPO:0000319
1269	CNR2	CMPO:0000318
1269	CNR2	CMPO:0000319
127	ADH4	CMPO:0000345
127018	LYPLAL1	CMPO:0000319
127018	LYPLAL1	CMPO:0000318
1271	CNTFR	CMPO:0000213
1271	CNTFR	CMPO:0000318
1271	CNTFR	CMPO:0000202
1271	CNTFR	CMPO:0000319
127124	ATP6V1G3	CMPO:0000182
127124	ATP6V1G3	CMPO:0000318
1278	COL1A2	CMPO:0000182
127829	ARL8A	CMPO:0000348
127829	ARL8A	CMPO:0000157
127829	ARL8A	CMPO:0000326
127833	SYT2	CMPO:0000318
1281	COL3A1	CMPO:0000182
128308	MRPL55	CMPO:0000345
128488	WFDC12	CMPO:0000236
128488	WFDC12	CMPO:0000237
1285	COL4A3	CMPO:0000182
1288	COL4A6	CMPO:0000318
128853	DUSP15	CMPO:0000246
128853	DUSP15	CMPO:0000319
128866	CHMP4B	CMPO:0000345
1289	COL5A1	CMPO:0000348
1289	COL5A1	CMPO:0000202
1291	COL6A1	CMPO:0000071
1291	COL6A1	CMPO:0000182
1291	COL6A1	CMPO:0000077
1292	NA	CMPO:0000318
1293	COL6A3	CMPO:0000182
129401	NUP35	CMPO:0000319
129401	NUP35	CMPO:0000318
129450	TYW5	CMPO:0000362
1297	COL9A1	CMPO:0000077
1297	COL9A1	CMPO:0000182
1298	COL9A2	CMPO:0000182
129880	BBS5	CMPO:0000182
1299	COL9A3	CMPO:0000052
1299	COL9A3	CMPO:0000236
1299	COL9A3	CMPO:0000182
1299	COL9A3	CMPO:0000305
1301	COL11A1	CMPO:0000319
1301	COL11A1	CMPO:0000182
1301	COL11A1	CMPO:0000318
1302	COL11A2	CMPO:0000182
1303	COL12A1	CMPO:0000362
130367	SGPP2	CMPO:0000030
130367	SGPP2	CMPO:0000246
130399	ACVR1C	CMPO:0000326
130399	ACVR1C	CMPO:0000157
130399	ACVR1C	CMPO:0000348
130399	ACVR1C	CMPO:0000346
130399	ACVR1C	CMPO:0000030
130399	ACVR1C	CMPO:0000213
130497	OSR1	CMPO:0000105
130507	UBR3	CMPO:0000346
130507	UBR3	CMPO:0000318
1307	COL16A1	CMPO:0000318
1308	COL17A1	CMPO:0000182
1308	COL17A1	CMPO:0000105
130951	M1AP	CMPO:0000182
131	ADH7	CMPO:0000305
131	ADH7	CMPO:0000202
131	ADH7	CMPO:0000345
131	ADH7	CMPO:0000052
1310	COL19A1	CMPO:0000030
1311	COMP	CMPO:0000182
131177	FAM3D	CMPO:0000319
131177	FAM3D	CMPO:0000318
1312	COMT	CMPO:0000345
1312	COMT	CMPO:0000182
1314	COPA	CMPO:0000346
1314	COPA	CMPO:0000030
1314	COPA	CMPO:0000182
1315	COPB1	CMPO:0000346
1315	COPB1	CMPO:0000182
131566	DCBLD2	CMPO:0000182
131566	DCBLD2	CMPO:0000318
1316	KLF6	CMPO:0000030
131669	UROC1	CMPO:0000182
1317	SLC31A1	CMPO:0000318
132	ADK	CMPO:0000318
132	ADK	CMPO:0000319
132	ADK	CMPO:0000030
1325	CORT	CMPO:0000182
132949	AASDH	CMPO:0000319
134	ADORA1	CMPO:0000319
134	ADORA1	CMPO:0000182
134218	DNAJC21	CMPO:0000318
134218	DNAJC21	CMPO:0000345
134430	WDR36	CMPO:0000318
134430	WDR36	CMPO:0000182
134526	ACOT12	CMPO:0000236
134549	SHROOM1	CMPO:0000345
134728	IRAK1BP1	CMPO:0000340
134829	CLVS2	CMPO:0000182
134860	TAAR9	CMPO:0000182
134864	TAAR1	CMPO:0000157
134864	TAAR1	CMPO:0000182
134864	TAAR1	CMPO:0000213
134864	TAAR1	CMPO:0000326
1349	COX7B	CMPO:0000030
134957	NA	CMPO:0000140
135	ADORA2A	CMPO:0000182
135152	B3GAT2	CMPO:0000318
135152	B3GAT2	CMPO:0000319
1352	COX10	CMPO:0000030
1358	CPA2	CMPO:0000157
1358	CPA2	CMPO:0000318
1358	CPA2	CMPO:0000030
1359	CPA3	CMPO:0000318
136	ADORA2B	CMPO:0000318
1374	CPT1A	CMPO:0000318
137902	PXDNL	CMPO:0000318
137964	GPAT4	CMPO:0000182
137970	UNC5D	CMPO:0000318
1381	CRABP1	CMPO:0000213
1381	CRABP1	CMPO:0000326
1381	CRABP1	CMPO:0000157
1381	CRABP1	CMPO:0000202
138151	NACC2	CMPO:0000318
138151	NACC2	CMPO:0000319
138151	NACC2	CMPO:0000157
138151	NACC2	CMPO:0000182
138151	NACC2	CMPO:0000213
1382	CRABP2	CMPO:0000345
1382	CRABP2	CMPO:0000241
1384	CRAT	CMPO:0000345
138474	TAF1L	CMPO:0000318
1387	CREBBP	CMPO:0000105
1388	ATF6B	CMPO:0000182
1393	CRHBP	CMPO:0000246
139411	PTCHD1	CMPO:0000318
1396	CRIP1	CMPO:0000319
1400	CRMP1	CMPO:0000319
1400	CRMP1	CMPO:0000318
140465	MYL6B	CMPO:0000326
140465	MYL6B	CMPO:0000202
140465	MYL6B	CMPO:0000348
140465	MYL6B	CMPO:0000213
140465	MYL6B	CMPO:0000157
140465	MYL6B	CMPO:0000318
140679	SLC32A1	CMPO:0000318
140690	CTCFL	CMPO:0000030
140732	SUN5	CMPO:0000345
140732	SUN5	CMPO:0000307
140732	SUN5	CMPO:0000202
140732	SUN5	CMPO:0000326
140732	SUN5	CMPO:0000157
140732	SUN5	CMPO:0000348
140732	SUN5	CMPO:0000182
140735	DYNLL2	CMPO:0000318
1408	CRY2	CMPO:0000157
140803	TRPM6	CMPO:0000157
140823	ROMO1	CMPO:0000318
140885	SIRPA	CMPO:0000345
1409	CRYAA	CMPO:0000030
1409	CRYAA	CMPO:0000182
142	PARP1	CMPO:0000318
142679	NA	CMPO:0000345
142891	SAMD8	CMPO:0000182
143098	MPP7	CMPO:0000345
143098	MPP7	CMPO:0000305
143162	FRMPD2	CMPO:0000213
143162	FRMPD2	CMPO:0000348
143162	FRMPD2	CMPO:0000202
143162	FRMPD2	CMPO:0000319
143162	FRMPD2	CMPO:0000326
143187	VTI1A	CMPO:0000213
143187	VTI1A	CMPO:0000318
1432	MAPK14	CMPO:0000105
143279	HECTD2	CMPO:0000318
1436	CSF1R	CMPO:0000361
1436	CSF1R	CMPO:0000318
143689	PIWIL4	CMPO:0000319
143888	KDELC2	CMPO:0000182
143888	KDELC2	CMPO:0000318
1440	CSF3	CMPO:0000318
1441	CSF3R	CMPO:0000318
144124	OR10A5	CMPO:0000182
144348	ZNF664	CMPO:0000213
144348	ZNF664	CMPO:0000157
144348	ZNF664	CMPO:0000326
144404	TMEM120B	CMPO:0000140
144453	BEST3	CMPO:0000236
144453	BEST3	CMPO:0000030
1445	CSK	CMPO:0000241
144717	FAM109A	CMPO:0000030
144717	FAM109A	CMPO:0000236
144717	FAM109A	CMPO:0000345
145226	RDH12	CMPO:0000319
145226	RDH12	CMPO:0000318
145264	SERPINA12	CMPO:0000305
145264	SERPINA12	CMPO:0000246
145482	PTGR2	CMPO:0000319
145482	PTGR2	CMPO:0000326
145482	PTGR2	CMPO:0000157
145482	PTGR2	CMPO:0000345
145482	PTGR2	CMPO:0000307
1459	CSNK2A2	CMPO:0000182
1463	NCAN	CMPO:0000182
1468	SLC25A10	CMPO:0000318
146802	SLC47A2	CMPO:0000319
146802	SLC47A2	CMPO:0000318
146802	SLC47A2	CMPO:0000182
1471	CST3	CMPO:0000318
147372	CCBE1	CMPO:0000246
1476	CSTB	CMPO:0000318
1476	CSTB	CMPO:0000319
148022	TICAM1	CMPO:0000318
148022	TICAM1	CMPO:0000030
148229	ATP8B3	CMPO:0000318
148979	GLIS1	CMPO:0000105
1490	CTGF	CMPO:0000319
1490	CTGF	CMPO:0000318
149233	IL23R	CMPO:0000346
149233	IL23R	CMPO:0000319
1493	CTLA4	CMPO:0000157
1493	CTLA4	CMPO:0000213
1493	CTLA4	CMPO:0000326
1496	CTNNA2	CMPO:0000182
1497	CTNS	CMPO:0000318
1499	CTNNB1	CMPO:0000140
15	AANAT	CMPO:0000318
150209	AIFM3	CMPO:0000345
150209	AIFM3	CMPO:0000157
150209	AIFM3	CMPO:0000202
150209	AIFM3	CMPO:0000213
150209	AIFM3	CMPO:0000326
150209	AIFM3	CMPO:0000156
150290	NA	CMPO:0000077
150368	FAM109B	CMPO:0000319
150368	FAM109B	CMPO:0000318
150368	FAM109B	CMPO:0000246
150684	COMMD1	CMPO:0000157
150763	GPAT2	CMPO:0000318
150763	GPAT2	CMPO:0000319
1508	CTSB	CMPO:0000157
1508	CTSB	CMPO:0000326
1508	CTSB	CMPO:0000307
1508	CTSB	CMPO:0000348
1508	CTSB	CMPO:0000202
1508	CTSB	CMPO:0000213
151	ADRA2B	CMPO:0000213
151	ADRA2B	CMPO:0000140
151056	PLB1	CMPO:0000318
1511	CTSG	CMPO:0000318
1511	CTSG	CMPO:0000157
1511	CTSG	CMPO:0000319
151246	SGO2	CMPO:0000157
151246	SGO2	CMPO:0000326
151246	SGO2	CMPO:0000213
1514	CTSL	CMPO:0000345
151636	DTX3L	CMPO:0000241
151648	SGO1	CMPO:0000326
151648	SGO1	CMPO:0000344
151648	SGO1	CMPO:0000202
151648	SGO1	CMPO:0000246
151648	SGO1	CMPO:0000071
151648	SGO1	CMPO:0000157
151648	SGO1	CMPO:0000340
151648	SGO1	CMPO:0000182
151648	SGO1	CMPO:0000213
151648	SGO1	CMPO:0000156
151648	SGO1	CMPO:0000348
151648	SGO1	CMPO:0000154
151742	PPM1L	CMPO:0000326
151742	PPM1L	CMPO:0000213
151742	PPM1L	CMPO:0000157
151987	PPP4R2	CMPO:0000318
152	ADRA2C	CMPO:0000213
152273	FGD5	CMPO:0000140
1524	CX3CR1	CMPO:0000318
1525	CXADR	CMPO:0000319
1525	CXADR	CMPO:0000318
152503	SH3D19	CMPO:0000318
153090	DAB2IP	CMPO:0000345
153201	SLC36A2	CMPO:0000319
1535	CYBA	CMPO:0000318
1536	CYBB	CMPO:0000182
1537	CYC1	CMPO:0000157
1537	CYC1	CMPO:0000140
1537	CYC1	CMPO:0000202
1537	CYC1	CMPO:0000156
1537	CYC1	CMPO:0000213
1537	CYC1	CMPO:0000326
154	ADRB2	CMPO:0000140
154091	SLC2A12	CMPO:0000318
1543	CYP1A1	CMPO:0000318
155382	VPS37D	CMPO:0000318
156	ADRBK1	CMPO:0000129
157	ADRBK2	CMPO:0000105
157	ADRBK2	CMPO:0000083
1573	CYP2J2	CMPO:0000236
157506	RDH10	CMPO:0000348
157506	RDH10	CMPO:0000326
157506	RDH10	CMPO:0000157
157506	RDH10	CMPO:0000202
157506	RDH10	CMPO:0000156
157506	RDH10	CMPO:0000307
157570	ESCO2	CMPO:0000318
1577	NA	CMPO:0000182
1579	CYP4A11	CMPO:0000340
1579	CYP4A11	CMPO:0000140
158131	OR1Q1	CMPO:0000030
1582	CYP8B1	CMPO:0000246
1583	CYP11A1	CMPO:0000346
1585	CYP11B2	CMPO:0000318
1591	CYP24A1	CMPO:0000318
1592	NA	CMPO:0000319
1592	NA	CMPO:0000318
1594	CYP27B1	CMPO:0000236
16	AARS	CMPO:0000241
1606	DGKA	CMPO:0000318
160728	SLC5A8	CMPO:0000318
160728	SLC5A8	CMPO:0000140
1609	DGKQ	CMPO:0000318
1609	DGKQ	CMPO:0000319
1611	DAP	CMPO:0000236
161176	SYNE3	CMPO:0000030
1612	DAPK1	CMPO:0000345
1612	DAPK1	CMPO:0000318
161247	FITM1	CMPO:0000118
161247	FITM1	CMPO:0000156
161247	FITM1	CMPO:0000030
161247	FITM1	CMPO:0000154
1613	DAPK3	CMPO:0000030
161357	MDGA2	CMPO:0000318
1615	DARS	CMPO:0000318
1616	DAXX	CMPO:0000318
161823	ADAL	CMPO:0000246
1621	DBH	CMPO:0000346
162417	NAGS	CMPO:0000213
162417	NAGS	CMPO:0000157
162417	NAGS	CMPO:0000030
1628	DBP	CMPO:0000202
1628	DBP	CMPO:0000030
163183	SYNE4	CMPO:0000140
1633	DCK	CMPO:0000182
1633	DCK	CMPO:0000241
1634	DCN	CMPO:0000182
1635	DCTD	CMPO:0000319
1635	DCTD	CMPO:0000318
1636	ACE	CMPO:0000182
163786	SASS6	CMPO:0000157
163786	SASS6	CMPO:0000202
163786	SASS6	CMPO:0000213
163786	SASS6	CMPO:0000362
1638	DCT	CMPO:0000140
1638	DCT	CMPO:0000236
1638	DCT	CMPO:0000319
1638	DCT	CMPO:0000318
1642	DDB1	CMPO:0000182
1645	AKR1C1	CMPO:0000318
1646	AKR1C2	CMPO:0000236
1646	AKR1C2	CMPO:0000237
164656	TMPRSS6	CMPO:0000318
164656	TMPRSS6	CMPO:0000345
164684	WBP2NL	CMPO:0000213
165	AEBP1	CMPO:0000319
165	AEBP1	CMPO:0000318
1650	DDOST	CMPO:0000346
1650	DDOST	CMPO:0000030
1650	DDOST	CMPO:0000345
1653	DDX1	CMPO:0000319
1655	DDX5	CMPO:0000105
165679	SPTSSB	CMPO:0000345
165918	RNF168	CMPO:0000181
166012	CHST13	CMPO:0000345
166012	CHST13	CMPO:0000105
1665	DHX15	CMPO:0000246
1666	DECR1	CMPO:0000345
166929	SGMS2	CMPO:0000318
167153	PAPD4	CMPO:0000318
167359	NIM1K	CMPO:0000346
1676	DFFA	CMPO:0000236
168374	ZNF92	CMPO:0000118
168374	ZNF92	CMPO:0000318
168667	BMPER	CMPO:0000318
1687	DFNA5	CMPO:0000307
1687	DFNA5	CMPO:0000202
1687	DFNA5	CMPO:0000348
1687	DFNA5	CMPO:0000157
1687	DFNA5	CMPO:0000140
169026	SLC30A8	CMPO:0000213
169026	SLC30A8	CMPO:0000157
169026	SLC30A8	CMPO:0000326
169355	IDO2	CMPO:0000140
169355	IDO2	CMPO:0000319
169355	IDO2	CMPO:0000030
169355	IDO2	CMPO:0000345
170572	HTR3C	CMPO:0000319
171177	RHOV	CMPO:0000182
171177	RHOV	CMPO:0000318
171568	POLR3H	CMPO:0000129
171568	POLR3H	CMPO:0000318
1716	DGUOK	CMPO:0000319
1716	DGUOK	CMPO:0000318
1719	DHFR	CMPO:0000318
1719	DHFR	CMPO:0000345
1725	DHPS	CMPO:0000362
1725	DHPS	CMPO:0000348
1725	DHPS	CMPO:0000157
1727	CYB5R3	CMPO:0000030
1733	DIO1	CMPO:0000318
1737	DLAT	CMPO:0000318
1738	DLD	CMPO:0000202
1738	DLD	CMPO:0000326
1738	DLD	CMPO:0000157
1741	DLG3	CMPO:0000318
1741	DLG3	CMPO:0000345
1746	DLX2	CMPO:0000318
1749	DLX5	CMPO:0000307
1749	DLX5	CMPO:0000030
1749	DLX5	CMPO:0000348
1749	DLX5	CMPO:0000326
175	AGA	CMPO:0000030
1755	DMBT1	CMPO:0000319
1755	DMBT1	CMPO:0000213
1756	DMD	CMPO:0000182
1759	DNM1	CMPO:0000318
1759	DNM1	CMPO:0000319
1760	DMPK	CMPO:0000083
1760	DMPK	CMPO:0000105
1763	DNA2	CMPO:0000182
1767	DNAH5	CMPO:0000236
1767	DNAH5	CMPO:0000237
1774	DNASE1L1	CMPO:0000319
1776	DNASE1L3	CMPO:0000319
1778	DYNC1H1	CMPO:0000157
1778	DYNC1H1	CMPO:0000348
1778	DYNC1H1	CMPO:0000202
1778	DYNC1H1	CMPO:0000156
1778	DYNC1H1	CMPO:0000318
1778	DYNC1H1	CMPO:0000213
178	AGL	CMPO:0000345
1780	DYNC1I1	CMPO:0000318
1781	DYNC1I2	CMPO:0000345
1781	DYNC1I2	CMPO:0000182
1785	DNM2	CMPO:0000318
1785	DNM2	CMPO:0000319
1788	DNMT3A	CMPO:0000346
1789	DNMT3B	CMPO:0000328
1794	DOCK2	CMPO:0000157
1794	DOCK2	CMPO:0000213
1794	DOCK2	CMPO:0000326
1796	DOK1	CMPO:0000202
18	ABAT	CMPO:0000319
18	ABAT	CMPO:0000318
1808	DPYSL2	CMPO:0000182
1810	DR1	CMPO:0000319
1810	DR1	CMPO:0000318
1812	DRD1	CMPO:0000213
1812	DRD1	CMPO:0000157
1812	DRD1	CMPO:0000348
1812	DRD1	CMPO:0000202
1812	DRD1	CMPO:0000318
1812	DRD1	CMPO:0000326
1813	DRD2	CMPO:0000318
1813	DRD2	CMPO:0000319
1816	NA	CMPO:0000182
182	JAG1	CMPO:0000319
182	JAG1	CMPO:0000318
1822	ATN1	CMPO:0000345
1826	DSCAM	CMPO:0000202
1828	DSG1	CMPO:0000182
1829	DSG2	CMPO:0000182
1830	DSG3	CMPO:0000182
1832	DSP	CMPO:0000318
1834	DSPP	CMPO:0000182
1836	SLC26A2	CMPO:0000345
1837	DTNA	CMPO:0000182
1839	HBEGF	CMPO:0000182
1840	DTX1	CMPO:0000128
1840	DTX1	CMPO:0000361
1841	DTYMK	CMPO:0000236
1845	DUSP3	CMPO:0000318
1847	DUSP5	CMPO:0000246
1848	DUSP6	CMPO:0000346
185	AGTR1	CMPO:0000182
1850	DUSP8	CMPO:0000348
1850	DUSP8	CMPO:0000246
1850	DUSP8	CMPO:0000157
1850	DUSP8	CMPO:0000213
1850	DUSP8	CMPO:0000326
1855	DVL1	CMPO:0000318
1855	DVL1	CMPO:0000346
1861	TOR1A	CMPO:0000318
1869	E2F1	CMPO:0000318
1870	E2F2	CMPO:0000157
1870	E2F2	CMPO:0000326
1870	E2F2	CMPO:0000307
1870	E2F2	CMPO:0000213
1871	E2F3	CMPO:0000157
1871	E2F3	CMPO:0000182
1871	E2F3	CMPO:0000326
1877	E4F1	CMPO:0000318
1880	GPR183	CMPO:0000318
189	AGXT	CMPO:0000318
1890	TYMP	CMPO:0000319
1890	TYMP	CMPO:0000140
1890	TYMP	CMPO:0000318
1894	ECT2	CMPO:0000326
1894	ECT2	CMPO:0000213
1894	ECT2	CMPO:0000157
19	ABCA1	CMPO:0000319
19	ABCA1	CMPO:0000318
190	NR0B1	CMPO:0000345
1901	S1PR1	CMPO:0000182
1902	LPAR1	CMPO:0000182
1903	S1PR3	CMPO:0000318
1903	S1PR3	CMPO:0000182
1908	EDN3	CMPO:0000345
1909	EDNRA	CMPO:0000319
1910	EDNRB	CMPO:0000318
1917	EEF1A2	CMPO:0000319
192134	B3GNT6	CMPO:0000030
192670	AGO4	CMPO:0000345
192683	SCAMP5	CMPO:0000140
192683	SCAMP5	CMPO:0000105
1938	EEF2	CMPO:0000182
1944	EFNA3	CMPO:0000319
1952	CELSR2	CMPO:0000346
1954	MEGF8	CMPO:0000345
1959	EGR2	CMPO:0000182
1959	EGR2	CMPO:0000319
1959	EGR2	CMPO:0000318
196	AHR	CMPO:0000345
1964	EIF1AX	CMPO:0000319
1964	EIF1AX	CMPO:0000182
1964	EIF1AX	CMPO:0000318
1965	EIF2S1	CMPO:0000182
1967	EIF2B1	CMPO:0000319
1967	EIF2B1	CMPO:0000318
1968	EIF2S3	CMPO:0000182
1968	EIF2S3	CMPO:0000318
196883	ADCY4	CMPO:0000318
1969	EPHA2	CMPO:0000318
1973	EIF4A1	CMPO:0000361
1973	EIF4A1	CMPO:0000345
1974	EIF4A2	CMPO:0000182
1977	EIF4E	CMPO:0000236
1979	EIF4EBP2	CMPO:0000182
1982	EIF4G2	CMPO:0000030
1982	EIF4G2	CMPO:0000346
1992	SERPINB1	CMPO:0000318
1993	ELAVL2	CMPO:0000319
1993	ELAVL2	CMPO:0000318
1994	ELAVL1	CMPO:0000182
1996	ELAVL4	CMPO:0000182
1998	ELF2	CMPO:0000071
199857	ALG14	CMPO:0000182
1999	ELF3	CMPO:0000077
1999	ELF3	CMPO:0000213
2	A2M	CMPO:0000318
2	A2M	CMPO:0000346
2	A2M	CMPO:0000083
200010	SLC5A9	CMPO:0000318
200081	TXLNA	CMPO:0000071
2002	ELK1	CMPO:0000307
2002	ELK1	CMPO:0000030
2002	ELK1	CMPO:0000213
2002	ELK1	CMPO:0000202
2002	ELK1	CMPO:0000157
2002	ELK1	CMPO:0000326
2005	ELK4	CMPO:0000030
200558	APLF	CMPO:0000182
200734	SPRED2	CMPO:0000307
200933	FBXO45	CMPO:0000319
200933	FBXO45	CMPO:0000318
2011	MARK2	CMPO:0000319
2011	MARK2	CMPO:0000318
201176	ARHGAP27	CMPO:0000071
201294	UNC13D	CMPO:0000318
201294	UNC13D	CMPO:0000236
201294	UNC13D	CMPO:0000182
2013	EMP2	CMPO:0000030
2013	EMP2	CMPO:0000345
201595	STT3B	CMPO:0000182
201595	STT3B	CMPO:0000318
201595	STT3B	CMPO:0000319
2028	ENPEP	CMPO:0000318
2029	ENSA	CMPO:0000318
203	AK1	CMPO:0000318
2030	SLC29A1	CMPO:0000345
2030	SLC29A1	CMPO:0000182
203068	TUBB	CMPO:0000345
2033	EP300	CMPO:0000345
2036	EPB41L1	CMPO:0000318
2042	EPHA3	CMPO:0000319
2044	EPHA5	CMPO:0000241
2045	EPHA7	CMPO:0000241
2049	EPHB3	CMPO:0000319
2049	EPHB3	CMPO:0000318
204962	SLC44A5	CMPO:0000318
2053	EPHX2	CMPO:0000182
2054	STX2	CMPO:0000346
2055	CLN8	CMPO:0000182
2058	EPRS	CMPO:0000182
2063	NR2F6	CMPO:0000318
2063	NR2F6	CMPO:0000319
206358	SLC36A1	CMPO:0000182
206358	SLC36A1	CMPO:0000318
2064	ERBB2	CMPO:0000318
2065	ERBB3	CMPO:0000345
2067	ERCC1	CMPO:0000182
207	AKT1	CMPO:0000319
207	AKT1	CMPO:0000318
207	AKT1	CMPO:0000241
2071	ERCC3	CMPO:0000319
2072	ERCC4	CMPO:0000213
2072	ERCC4	CMPO:0000182
2074	ERCC6	CMPO:0000318
2079	ERH	CMPO:0000182
208	AKT2	CMPO:0000318
21	ABCA3	CMPO:0000182
2109	ETFB	CMPO:0000237
2109	ETFB	CMPO:0000345
211	ALAS1	CMPO:0000318
2114	ETS2	CMPO:0000318
2114	ETS2	CMPO:0000319
2115	ETV1	CMPO:0000318
2119	ETV5	CMPO:0000077
212	ALAS2	CMPO:0000345
2128	EVX1	CMPO:0000318
2131	EXT1	CMPO:0000319
2135	EXTL2	CMPO:0000319
2138	EYA1	CMPO:0000182
2139	EYA2	CMPO:0000318
214	ALCAM	CMPO:0000182
2149	F2R	CMPO:0000182
2149	F2R	CMPO:0000318
2149	F2R	CMPO:0000319
2151	F2RL2	CMPO:0000307
2151	F2RL2	CMPO:0000326
2151	F2RL2	CMPO:0000157
2151	F2RL2	CMPO:0000348
2151	F2RL2	CMPO:0000213
2153	F5	CMPO:0000319
2155	F7	CMPO:0000319
2155	F7	CMPO:0000305
2155	F7	CMPO:0000182
2157	F8	CMPO:0000246
2158	F9	CMPO:0000345
216	ALDH1A1	CMPO:0000319
216	ALDH1A1	CMPO:0000318
2161	F12	CMPO:0000140
2167	FABP4	CMPO:0000319
2167	FABP4	CMPO:0000246
2170	FABP3	CMPO:0000348
2170	FABP3	CMPO:0000307
2170	FABP3	CMPO:0000202
2170	FABP3	CMPO:0000318
2172	FABP6	CMPO:0000246
2175	FANCA	CMPO:0000318
2175	FANCA	CMPO:0000182
2176	FANCC	CMPO:0000030
2176	FANCC	CMPO:0000326
2176	FANCC	CMPO:0000307
2176	FANCC	CMPO:0000182
2176	FANCC	CMPO:0000202
2176	FANCC	CMPO:0000348
2176	FANCC	CMPO:0000157
2176	FANCC	CMPO:0000345
2176	FANCC	CMPO:0000213
2178	FANCE	CMPO:0000213
2178	FANCE	CMPO:0000157
2178	FANCE	CMPO:0000345
2178	FANCE	CMPO:0000182
218	ALDH3A1	CMPO:0000318
2180	ACSL1	CMPO:0000241
2182	ACSL4	CMPO:0000305
2187	FANCB	CMPO:0000077
2187	FANCB	CMPO:0000071
2188	FANCF	CMPO:0000345
219333	USP12	CMPO:0000318
219333	USP12	CMPO:0000319
219333	USP12	CMPO:0000030
2195	FAT1	CMPO:0000345
2195	FAT1	CMPO:0000182
2196	FAT2	CMPO:0000182
